CCCCC(=O)C,0.13602872
C(CO[N+](=O)[O-])O[N+](=O)[O-],-0.5011919
c1ccc(c(c1)O)F,-0.38675228
Cc1c(nc(nc1OC(=O)N(C)C)N(C)C)C,-1.4583232
C=Cc1ccccc1,0.66661245
CCOP(=O)(OCC)OCC,-0.9615513
C(C(F)(F)F)O,-0.13186404
CCCCOC[C@H](C)O,-0.5011919
CCCO,-0.27231267
Cc1ccccc1C,0.755043
CC(C)(C)C,1.6419501
CCCC#C,0.99172497
c1ccc2c(c1)C(=O)NC2=O,-1.5103413
CCCCI,0.9241016
Cc1ccc(cc1)O,-0.60522795
CC(C)I,0.86948264
COc1ccccc1O,-0.5558108
C1CC=CC1,1.1347746
C[C@H](C(F)(F)F)O,-0.10325413
CCCN,-0.15267123
c1ccc(c(c1)[N+](=O)[O-])O,-0.20208834
Cc1cccc2c1cccc2,0.35450435
c1(c(c(c(c(c1Cl)Cl)Cl)Cl)Cl)Cl,0.38311428
CCCCC/C=C/C=O,0.09701521
CCCCCCC#C,1.1737881
CCOP(=S)(OCC)Oc1cc(nc(n1)C(C)C)C,-0.69625944
CCCCCCCC(=O)OC,0.45854038
C1CCNC1,-0.4361694
c1cc(ccc1C=O)O,-1.307471
CCCCCCCCl,1.0645502
C1COCCO1,-0.32693157
